time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-04-07T14:33:01.930Z,-3.76,141.943,23,6,mwc,231,33,,1.01,us,usp000havw,2017-04-13T22:24:58.852Z,"New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8,mwc,352,19.2,,1.19,us,usp000hat0,2018-10-17T20:32:49.663Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2010-04-05T10:05:44.630Z,-0.183,125.009,25,6.2,mww,287,37.8,,0.98,us,usp000hahs,2016-11-10T02:26:41.545Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2010-03-25T05:29:24.720Z,13.827,120.071,16,6,mwc,260,20.6,,0.88,us,usp000h9yk,2017-04-26T18:10:41.370Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,gcmt
2010-03-20T14:00:49.980Z,-3.361,152.245,414.6,6.6,mwc,519,11.8,,0.91,us,usp000h9ra,2016-11-10T02:26:05.413Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2010-03-14T00:57:44.700Z,-1.692,128.135,53,6.4,mwb,407,38.3,,1.12,us,usp000h9br,2017-04-26T18:10:36.710Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,us
2010-03-05T16:07:00.680Z,-3.762,100.991,26,6.8,mwc,401,23.2,,1.09,us,usp000h8s3,2017-04-26T18:10:31.359Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
2010-02-15T21:51:47.790Z,-7.217,128.723,126,6.2,mwc,415,28.9,,0.87,us,usp000h7bg,2016-11-09T08:16:22.486Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2010-02-01T22:28:16.920Z,-6.112,154.463,32,6.2,mwc,261,13.4,,1.02,us,usp000h6v7,2016-11-10T02:23:37.555Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2010-01-09T05:51:30.470Z,-9.131,157.626,12,6.2,mwc,266,27.8,,1.24,us,usp000h5vu,2017-04-26T18:09:59.356Z,Solomon Islands,earthquake,,,,,reviewed,us,us
2010-01-05T13:11:42.820Z,-9.05,157.892,35,6,mwc,117,18.3,,1.21,us,usp000h5rx,2016-11-10T02:22:23.738Z,Solomon Islands,earthquake,,,,,reviewed,us,us
2010-01-05T12:15:32.210Z,-9.019,157.551,15.4,6.8,mwc,338,15,,1.16,us,usp000h5rn,2017-04-13T22:24:23.856Z,Solomon Islands,earthquake,,14.2,,,reviewed,us,us
2010-01-03T22:36:25.640Z,-8.783,157.354,10,7.1,mwc,377,15,,1.09,us,usp000h5np,2017-11-13T18:34:00.249Z,Solomon Islands,earthquake,,,,,reviewed,us,gcmt
2010-01-03T21:48:02.870Z,-8.726,157.487,10,6.6,mwc,282,16.6,,1.24,us,usp000h5nd,2017-04-13T22:24:22.410Z,Solomon Islands,earthquake,,,,,reviewed,us,us
2010-01-02T08:45:33.020Z,12.424,141.949,8,6.1,mwb,234,30.1,,1.15,us,usp000h5m6,2016-11-10T02:22:15.588Z,Mariana Islands region,earthquake,,,,,reviewed,us,us
2009-12-26T08:57:27.720Z,-5.53,131.205,85,6.1,mwc,341,25.2,,0.83,us,usp000h5cu,2016-11-10T02:21:57.799Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-12-23T01:11:58.200Z,-1.434,99.393,19,6,mwc,391,19.3,,0.96,us,usp000h599,2016-11-10T02:21:52.472Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
2009-12-14T08:54:01.820Z,-5.958,154.444,39,6,mwc,215,18.5,,1.12,us,usp000h51c,2016-11-10T02:21:37.792Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-12-09T21:29:02.890Z,2.759,95.91,21,6,mwc,245,17.9,,0.9,us,usp000h4ww,2017-04-26T18:09:47.793Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
2009-11-28T18:10:20.630Z,5.326,126.288,38.8,6.1,mwc,221,24.4,,1.03,us,usp000h4hk,2016-11-10T02:20:59.626Z,"Mindanao, Philippines",earthquake,,7.2,,,reviewed,us,gcmt
2009-11-28T06:04:22.200Z,-10.403,118.885,15,6,mwc,306,30.1,,1.04,us,usp000h4gy,2016-11-10T02:20:57.174Z,"south of Sumbawa, Indonesia",earthquake,,,,,reviewed,us,us
2009-11-08T19:41:43.360Z,-8.207,118.631,18,6.6,mwc,305,20.4,,1.03,us,usp000h3vc,2017-04-26T18:09:43.155Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-10-24T14:40:43.720Z,-6.133,130.385,130,6.9,mwc,397,11,,0.81,us,usp000h3c5,2016-11-10T02:19:31.068Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-10-16T09:52:50.830Z,-6.534,105.223,38,6.1,mwc,388,15.2,,1.02,us,usp000h325,2017-04-13T22:24:02.066Z,"Sunda Strait, Indonesia",earthquake,,,,,reviewed,us,us
2009-10-15T12:11:16.410Z,-3.058,139.539,105.7,6,mwc,172,19.8,,0.79,us,usp000h30d,2016-11-10T02:19:02.869Z,"Papua, Indonesia",earthquake,,6.3,,,reviewed,us,us
2009-10-13T11:38:05.310Z,2.93,128.232,32,6,mwc,207,28.6,,1.02,us,usp000h2w0,2016-11-10T02:18:51.774Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
2009-10-07T21:41:13.270Z,4.079,122.371,574,6.8,mwc,326,17.4,,1.06,us,usp000h2g6,2016-11-10T02:18:14.494Z,Celebes Sea,earthquake,,,,,reviewed,us,us
2009-10-04T10:58:00.170Z,6.74,123.378,620,6.6,mwc,419,11.6,,1.05,us,usp000h2c1,2016-11-10T02:18:01.535Z,"Moro Gulf, Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2009-10-01T01:52:27.320Z,-2.482,101.524,9,6.6,mwc,417,30.1,,1.15,us,usp000h24c,2017-04-13T22:23:56.855Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2009-09-30T10:16:09.250Z,-0.72,99.867,81,7.6,mwc,498,14,,0.92,us,usp000h237,2018-10-17T20:30:50.161Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-09-07T16:12:22.560Z,-10.198,110.628,23,6.2,mwc,349,21.6,,0.81,us,usp000h1af,2016-11-10T02:16:59.398Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,us
2009-09-02T07:55:01.050Z,-7.782,107.297,46,7,mwc,312,16.3,,0.89,us,usp000h152,2017-11-13T18:21:20.114Z,"Java, Indonesia",earthquake,,,,,reviewed,us,us
2009-08-28T01:51:20.400Z,-7.146,123.427,642.4,6.9,mwc,350,19.5,,0.84,us,usp000h0y7,2016-11-10T02:16:38.054Z,Banda Sea,earthquake,,,,,reviewed,us,us
2009-08-16T07:38:21.700Z,-1.479,99.49,20,6.7,mwc,369,14.9,,1.07,us,usp000h0ew,2017-04-26T18:09:27.324Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-08-02T08:54:33.360Z,-0.447,132.908,20,6.1,mwc,223,13.8,,0.88,us,usp000gzwu,2016-11-10T02:15:37.688Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-07-15T20:10:42.660Z,-3.375,150.506,13.4,6.1,mwc,156,21.9,,1.05,us,usp000gz9k,2016-11-10T02:14:42.880Z,"New Ireland region, Papua New Guinea",earthquake,,16.2,,,reviewed,us,us
2009-06-23T14:19:22.350Z,-5.157,153.782,64,6.7,mwc,269,13.8,,1.17,us,usp000gyhq,2017-04-26T18:09:19.261Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-06-14T05:58:43.270Z,5.361,126.438,35,6.1,mwc,261,19.7,,0.93,us,usp000gy63,2016-11-10T02:13:21.485Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2009-05-12T01:26:26.580Z,-5.664,149.543,89,6.1,mwc,194,19.7,,1.09,us,usp000gx1k,2016-11-10T02:11:49.318Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-04-19T05:23:25.880Z,4.136,126.678,25,6.1,mwc,237,16.1,,0.9,us,usp000gwbr,2017-04-26T18:09:12.254Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-04-15T20:01:34.680Z,-3.115,100.471,22,6.3,mwc,309,27.9,,0.99,us,usp000gw6c,2017-04-13T22:23:29.003Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-04-04T05:31:55.480Z,5.149,127.201,48,6.3,mwc,281,15.7,,0.96,us,usp000gvqy,2017-04-26T18:09:08.865Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2009-04-01T03:54:58.770Z,-3.522,144.102,10,6.4,mwc,223,17.2,,1.26,us,usp000gvmx,2017-04-26T18:09:08.325Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-03-28T17:59:31.750Z,-2.952,139.543,93,6,mwc,253,22.1,,1.11,us,usp000gvh2,2016-11-10T02:10:11.456Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-03-16T14:15:56.460Z,3.807,126.552,35,6.3,mwc,243,23.9,,1.18,us,usp000gv1j,2017-04-26T18:09:07.120Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-02-22T17:45:22.400Z,3.679,126.561,32,6,mwc,229,23.4,,1.01,us,usp000gu9x,2017-04-26T18:09:03.154Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-02-12T13:15:06.280Z,4.036,126.548,27,6.3,mwc,317,16.3,,0.89,us,usp000gttg,2017-04-26T18:09:01.451Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-02-12T08:30:17.260Z,3.972,126.724,35,6,mwc,274,21.7,,0.93,us,usp000gtsq,2017-04-26T18:09:00.878Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-02-12T03:49:39.660Z,3.947,126.411,26,6,mwc,284,33.3,,1.27,us,usp000gts3,2017-04-26T18:08:59.759Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-02-11T18:25:11.240Z,4.026,126.783,35,6,mwc,168,32.6,,1.08,us,usp000gtnw,2017-04-26T18:08:58.045Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-02-11T17:34:50.490Z,3.886,126.387,20,7.2,mwc,432,18.6,,1.14,us,usp000gtnc,2017-11-13T18:10:46.650Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-22T20:16:34.580Z,-7.307,128.568,146.7,6.1,mwc,391,13.5,,0.94,us,usp000gszq,2016-11-10T02:07:01.135Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-22T13:40:25.990Z,-5.912,148.511,44,6.1,mwb,183,17.3,,0.83,us,usp000gsze,2017-04-26T18:08:55.783Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2009-01-06T22:48:27.250Z,-0.659,133.434,16,6,mwc,159,27.7,,0.99,us,usp000gs9t,2017-04-26T18:08:54.102Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,us
2009-01-03T22:33:40.290Z,-0.691,133.305,23,7.4,mwc,314,21.1,,1.03,us,usp000gs3t,2017-11-13T18:02:33.734Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2009-01-03T19:43:50.650Z,-0.414,132.885,17,7.7,mwc,288,29.8,,1.27,us,usp000gs2d,2018-10-17T20:29:53.987Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-12-25T03:20:29.350Z,5.752,125.377,206,6.3,mwc,328,19.8,,1.05,us,usp000grdx,2016-11-10T02:05:52.117Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2008-12-06T10:55:26.350Z,-7.393,124.745,398,6.4,mwc,416,35.2,,0.81,us,usp000gq1h,2016-11-10T02:05:01.419Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-11-22T16:01:01.700Z,-4.348,101.259,24,6.3,mwc,243,26.3,,1.24,us,usp000gp75,2016-11-10T02:04:34.688Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2008-11-21T07:05:34.940Z,-8.947,159.553,118,6.1,mwb,324,15.1,,0.92,us,usp000gp54,2016-11-10T02:04:31.165Z,Solomon Islands,earthquake,,,,,reviewed,us,us
2008-11-16T17:02:32.700Z,1.271,122.091,30,7.4,mww,365,33.7,,1.1,us,usp000gnur,2017-11-13T17:59:59.349Z,"Minahasa, Sulawesi, Indonesia",earthquake,,,,,reviewed,us,us
2008-11-07T16:04:23.350Z,-6.712,129.074,10,6.2,mwc,251,28.5,,0.96,us,usp000gn66,2016-11-10T02:03:47.460Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-11-01T01:13:09.640Z,-3.399,148.712,10,6,mwc,136,29.4,,1.07,us,usp000gmjn,2016-11-10T02:03:30.262Z,Bismarck Sea,earthquake,,,,,reviewed,us,gcmt
2008-10-28T16:00:03.240Z,-3.494,145.867,18.3,6,mwc,99,43.7,,1.24,us,usp000gm7s,2016-11-10T02:03:17.651Z,"near the north coast of New Guinea, Papua New Guinea",earthquake,,24.9,,,reviewed,us,us
2008-10-23T10:04:35.040Z,-2.635,145.574,10,6.3,mwc,256,17.3,,1.33,us,usp000gkuz,2016-11-10T02:03:04.096Z,"Admiralty Islands region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2008-09-11T00:00:02.700Z,1.885,127.363,96,6.6,mwc,463,14.1,,1.02,us,usp000ggu7,2017-04-26T18:08:35.227Z,"Halmahera, Indonesia",earthquake,,,,,reviewed,us,us
2008-08-30T06:54:07.610Z,-6.146,147.258,75,6.4,mwc,440,13.6,,1.15,us,usp000gfzr,2017-04-13T22:22:47.442Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2008-08-15T10:25:16.530Z,12.897,124.319,10,6,mwc,232,32.3,,1.22,us,usp000geqv,2017-04-26T18:08:28.353Z,"Samar, Philippines",earthquake,,,,,reviewed,us,gcmt
2008-08-04T20:45:13.970Z,-5.916,130.195,173.9,6.3,mwc,469,17.4,,0.84,us,usp000gdus,2016-11-10T01:59:39.019Z,Banda Sea,earthquake,,,,,reviewed,us,us
2008-07-28T21:40:47.360Z,-10.578,163.103,10,6,mwc,267,24,,1.04,us,usp000gdbu,2016-11-10T01:59:23.529Z,Solomon Islands,earthquake,,,,,reviewed,us,gcmt
2008-07-19T09:27:01.460Z,-11.041,164.493,11,6.6,mwc,452,19.1,,0.91,us,usp000gckc,2016-11-10T01:58:59.995Z,Santa Cruz Islands region,earthquake,,,,,reviewed,us,us
2008-06-06T13:42:48.950Z,-7.495,127.885,122,6,mwc,262,21.9,,0.86,us,usp000g8qr,2016-11-10T01:57:04.058Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-06-03T22:04:27.870Z,-8.1,120.231,14,6,mwc,130,39.9,,0.89,us,usp000g8gp,2017-04-26T18:08:16.483Z,"Flores region, Indonesia",earthquake,,,,,reviewed,us,us
2008-06-03T16:20:50.380Z,-10.509,161.273,84,6.2,mwc,436,19.5,,0.98,us,usp000g8g4,2016-11-10T01:56:53.318Z,Solomon Islands,earthquake,,,,,reviewed,us,us
2008-05-19T14:26:45.020Z,1.64,99.147,10,6,mwc,300,31.5,,1.01,us,usp000g78b,2017-04-13T22:22:26.350Z,"northern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2008-05-09T21:51:29.730Z,12.516,143.181,76,6.8,mwc,330,20.2,,0.96,us,usp000g5yf,2016-11-10T01:55:48.454Z,Guam region,earthquake,,,,,reviewed,us,gcmt
2008-04-19T10:21:12.500Z,-7.875,125.722,10,6,mwb,162,37.2,,1.04,us,usp000g4af,2017-04-13T22:22:17.603Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-04-19T03:12:25.180Z,-7.815,125.694,13,6.1,mwc,207,37.4,,1.17,us,usp000g49j,2017-04-26T18:08:04.170Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-03-20T14:10:40.400Z,6.192,126.934,45,6.1,mwb,287,19.2,,1.05,us,usp000g1v5,2016-11-10T01:53:16.982Z,"Mindanao, Philippines",earthquake,,,,,reviewed,us,us
2008-03-03T14:11:14.620Z,13.351,125.63,24,6.9,mwc,544,25.9,,0.94,us,usp000g0k9,2017-04-26T18:07:55.466Z,Philippine Islands region,earthquake,,,,,reviewed,us,us
2008-03-03T02:37:27.120Z,-2.18,99.823,25,6.2,mwc,367,27.6,,0.84,us,usp000g0hs,2017-04-13T22:22:09.856Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,mwc,543,15.1,,0.94,us,usp000fzyk,2017-04-26T18:07:53.739Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,mwc,421,17.7,,0.98,us,usp000fzy8,2017-04-26T18:07:53.135Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,mwc,505,18.4,,1.22,us,usp000fzx4,2017-11-13T17:53:43.975Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,mwc,429,28.3,,0.97,us,usp000fzv0,2017-04-26T18:07:52.007Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,mwc,607,16.4,,0.97,us,usp000fzau,2018-10-17T20:29:28.833Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,us
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,mwc,370,33.4,,0.93,us,usp000fyuj,2016-11-10T01:51:48.112Z,Timor Sea,earthquake,,,,,reviewed,us,us
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,mwc,204,28,,1.15,us,usp000fyhw,2016-11-10T01:51:39.394Z,Molucca Sea,earthquake,,,,,reviewed,us,gcmt
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,mwc,321,31.6,,1.05,us,usp000fxrt,2016-11-10T01:51:13.136Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-22T17:14:57.950Z,1.011,97.442,20,6.2,mwb,157,38,,1.07,us,usp000fx81,2017-04-26T18:07:42.238Z,"Nias region, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-20T20:26:04.880Z,2.346,126.816,35,6.1,mwc,213,34.3,,0.98,us,usp000fx3z,2016-11-10T01:50:54.450Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2008-01-04T07:29:18.300Z,-2.782,101.032,35,6,mwc,298,30.9,,1.1,us,usp000fvy8,2017-04-13T22:21:55.833Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,us
2008-01-01T18:54:59.010Z,-5.878,146.884,34,6.3,mwc,373,16.5,,1.13,us,usp000fvt8,2017-04-26T18:07:38.560Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-12-22T12:26:17.470Z,2.087,96.806,23,6.1,mwc,279,30.3,,1.1,us,usp000fv0p,2016-11-10T01:49:54.433Z,"Simeulue, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-22T07:11:08.100Z,-2.407,139.067,20,6.2,mwc,280,16.5,,1.22,us,usp000fv00,2017-04-26T18:07:36.261Z,"near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T09:39:53.620Z,-6.622,131.09,57,6.4,mwc,326,23.2,,0.93,us,usp000fugf,2016-11-10T01:49:36.069Z,"Kepulauan Tanimbar, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-12-15T08:03:15.790Z,-7.526,127.474,175.9,6,mwc,421,27.3,,0.81,us,usp000fugb,2016-11-09T07:08:24.368Z,"Kepulauan Barat Daya, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-27T11:49:58.010Z,-10.95,162.149,16,6.6,mwc,280,26.9,,1.08,us,usp000ftdp,2017-04-26T18:07:27.456Z,Solomon Islands,earthquake,,,,,reviewed,us,gcmt
2007-11-25T19:53:05.470Z,-8.224,118.467,18,6.5,mwc,272,27.6,,1.21,us,usp000ft9p,2017-04-13T22:21:44.666Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-25T17:41:38.040Z,-2.238,100.413,35,6,mwb,331,28.5,,0.93,us,usp000ft9g,2016-11-10T01:48:36.307Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,us
2007-11-25T16:02:15.750Z,-8.292,118.37,20,6.5,mwc,353,27.5,,1.15,us,usp000ft98,2017-04-13T22:21:44.171Z,"Sumbawa region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-11-22T08:48:27.530Z,-5.757,147.098,53,6.8,mwc,341,15.9,,1.18,us,usp000ft2k,2017-04-26T18:07:25.167Z,"eastern New Guinea region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-11-20T12:52:59.030Z,-6.907,155.672,52.6,6,mwb,330,19.2,,1.04,us,usp000fsyv,2017-04-26T18:07:24.000Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-10-24T21:02:50.610Z,-3.899,101.02,21,6.8,mwc,494,23.9,,1.18,us,usp000fr6r,2016-11-09T07:04:00.231Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-10-21T10:24:52.060Z,-6.31,154.77,46.3,6,mwb,330,15.2,,1.13,us,usp000fr01,2016-11-10T01:47:09.298Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-10-09T15:03:41.210Z,-4.808,152.892,39,6,mwb,356,16.6,,0.99,us,usp000fq6r,2016-11-10T01:46:42.437Z,"New Britain region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-09-30T02:08:30.170Z,10.454,145.718,14,6.9,mwb,535,15.2,,1.13,us,usp000fpg6,2016-11-10T01:46:12.871Z,south of the Mariana Islands,earthquake,,,,,reviewed,us,us
2007-09-26T15:43:01.440Z,-1.787,99.488,26,6.1,mwc,283,28.5,,1.01,us,usp000fp5m,2016-11-10T01:46:02.137Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-26T12:36:26.890Z,-4.99,153.5,40,6.8,mwc,348,15.5,,1.1,us,usp000fp59,2017-04-13T22:21:32.479Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-09-20T08:31:14.490Z,-1.999,100.141,30,6.7,mwc,503,26.9,,0.94,us,usp000fnrx,2017-04-26T18:07:08.890Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-19T07:27:50.700Z,-2.746,100.892,35,6,mwc,331,28.9,,0.95,us,usp000fnns,2017-04-26T18:07:08.333Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-14T06:01:32.270Z,-4.075,101.169,23,6.4,mwc,384,26.4,,1.15,us,usp000fn7p,2016-11-10T01:45:18.805Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T16:09:16.870Z,-3.172,101.524,53,6,mwc,465,28.5,,0.91,us,usp000fn5c,2016-11-10T01:45:15.280Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T09:48:45.130Z,3.801,126.342,26,6.3,mwc,364,18.3,,1.26,us,usp000fn4c,2017-04-26T18:07:06.604Z,"Kepulauan Talaud, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T03:35:28.720Z,-2.13,99.627,22,7,mwc,537,23.1,,1.04,us,usp000fn3d,2017-11-13T17:47:05.657Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-13T02:30:03.300Z,-1.689,99.668,28.9,6.5,mwc,409,26.2,,0.99,us,usp000fn34,2017-04-26T18:07:05.974Z,"Kepulauan Mentawai region, Indonesia",earthquake,,11.6,,,reviewed,us,gcmt
2007-09-12T23:49:03.720Z,-2.625,100.841,35,7.9,mwc,446,29.1,,1.01,us,usp000fn2b,2018-10-17T20:28:53.601Z,"Kepulauan Mentawai region, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-09-12T11:10:26.830Z,-4.438,101.367,34,8.4,mww,411,32.3,,1.03,official,official20070912111026830_34,2018-10-17T20:28:43.352Z,"southern Sumatra, Indonesia",earthquake,,,,,reviewed,us,official
2007-08-20T13:46:17.410Z,6.134,127.381,8,6.4,mwc,587,17.9,,1.02,us,usp000fk9n,2016-11-10T01:44:09.760Z,Philippine Islands region,earthquake,,,,,reviewed,us,gcmt
2007-08-17T03:04:03.090Z,-5.261,129.432,10,6.4,mwc,293,36.5,,1.14,us,usp000fjzv,2016-11-10T01:43:49.022Z,Banda Sea,earthquake,,,,,reviewed,us,gcmt
2007-08-16T08:39:28.440Z,-9.834,159.465,15,6.5,mwc,382,12.8,,1.4,us,usp000fjw7,2017-04-13T22:21:22.711Z,Solomon Islands,earthquake,,,,,reviewed,us,gcmt
2007-08-08T17:05:04.920Z,-5.859,107.419,280,7.5,mwc,228,30.7,,1.13,us,usp000fj6k,2018-10-17T20:28:24.421Z,"Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-08-08T17:04:57.840Z,-5.926,107.681,291.2,6.1,mb,531,32.1,,1.05,us,usp000fj6j,2017-04-13T22:21:20.750Z,"Java, Indonesia",earthquake,,2.9,,116,reviewed,us,us
2007-07-26T05:40:16.100Z,2.872,127.464,25,6.9,mwb,374,24.1,,1.28,us,usp000fh3s,2017-04-26T18:06:56.818Z,Molucca Sea,earthquake,,,,,reviewed,us,us
2007-06-28T02:52:10.990Z,-7.979,154.635,18,6.7,mwb,419,15.8,,1.07,us,usp000ff08,2016-11-10T01:41:37.304Z,"Bougainville region, Papua New Guinea",earthquake,,,,,reviewed,us,us
2007-06-26T22:23:03.040Z,-10.492,108.149,10,6,mwc,327,25.1,,0.92,us,usp000fexm,2016-11-10T01:41:36.271Z,"south of Java, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-06-18T06:18:45.680Z,-3.55,150.962,9,6.3,mwc,301,25.1,,1.25,us,usp000fe95,2016-11-10T01:41:16.654Z,"New Ireland region, Papua New Guinea",earthquake,,,,,reviewed,us,gcmt
2007-06-07T00:40:38.130Z,-3.316,146.761,4.7,6.2,mwb,117,48,,1.04,us,usp000fdh6,2016-11-10T01:40:52.923Z,Bismarck Sea,earthquake,,20.4,,,reviewed,us,us
2007-05-29T09:36:05.600Z,-1.065,127.343,24,6.1,mwc,334,40.2,,1.12,us,usp000fcze,2017-04-26T18:06:49.363Z,"Kepulauan Obi, Indonesia",earthquake,,,,,reviewed,us,gcmt
2007-05-29T01:03:27.920Z,-4.587,151.841,132.5,6.1,mwb,364,19.3,,0.88,us,usp000fcyh,2016-11-10T01:40:34.809Z,"New Britain region, Papua New Guinea",earthquake,,4.7,,,reviewed,us,us
